date,keyword,platform,metric
2025-07-08 04:00:00,GPT-4,google_trends,6
2025-07-08 05:00:00,AI tools,google_trends,64
2025-07-08 05:00:00,machine learning,google_trends,81
2025-07-08 05:00:00,GPT-4,google_trends,6
2025-07-08 06:00:00,AI tools,google_trends,58
2025-07-08 06:00:00,machine learning,google_trends,79
2025-07-08 06:00:00,GPT-4,google_trends,7
2025-07-08 07:00:00,AI tools,google_trends,54
2025-07-08 07:00:00,machine learning,google_trends,78
2025-07-08 07:00:00,GPT-4,google_trends,7
2025-07-08 08:00:00,AI tools,google_trends,56
2025-07-08 08:00:00,machine learning,google_trends,76
2025-07-08 08:00:00,GPT-4,google_trends,9
2025-07-08 09:00:00,AI tools,google_trends,51
2025-07-08 09:00:00,machine learning,google_trends,78
2025-07-08 09:00:00,GPT-4,google_trends,9
2025-07-08 10:00:00,AI tools,google_trends,48
2025-07-08 10:00:00,machine learning,google_trends,67
2025-07-08 10:00:00,GPT-4,google_trends,7
2025-07-08 11:00:00,AI tools,google_trends,38
2025-07-08 11:00:00,machine learning,google_trends,59
2025-07-08 11:00:00,GPT-4,google_trends,6
2025-07-08 12:00:00,AI tools,google_trends,41
2025-07-08 12:00:00,machine learning,google_trends,59
2025-07-08 12:00:00,GPT-4,google_trends,6
2025-07-08 13:00:00,AI tools,google_trends,41
2025-07-08 13:00:00,machine learning,google_trends,62
2025-07-08 13:00:00,GPT-4,google_trends,6
2025-07-08 14:00:00,AI tools,google_trends,38
2025-07-08 14:00:00,machine learning,google_trends,62
2025-07-08 14:00:00,GPT-4,google_trends,6
2025-07-08 15:00:00,AI tools,google_trends,40
2025-07-08 15:00:00,machine learning,google_trends,60
2025-07-08 15:00:00,GPT-4,google_trends,6
2025-07-08 16:00:00,AI tools,google_trends,40
2025-07-08 16:00:00,machine learning,google_trends,59
2025-07-08 16:00:00,GPT-4,google_trends,5
2025-07-08 17:00:00,AI tools,google_trends,43
2025-07-08 17:00:00,machine learning,google_trends,60
2025-07-08 17:00:00,GPT-4,google_trends,6
2025-07-08 18:00:00,AI tools,google_trends,42
2025-07-08 18:00:00,machine learning,google_trends,57
2025-07-08 18:00:00,GPT-4,google_trends,5
2025-07-08 19:00:00,AI tools,google_trends,36
2025-07-08 19:00:00,machine learning,google_trends,49
2025-07-08 19:00:00,GPT-4,google_trends,5
2025-07-08 20:00:00,AI tools,google_trends,36
2025-07-08 20:00:00,machine learning,google_trends,48
2025-07-08 20:00:00,GPT-4,google_trends,5
2025-07-08 21:00:00,AI tools,google_trends,35
2025-07-08 21:00:00,machine learning,google_trends,47
2025-07-08 21:00:00,GPT-4,google_trends,4
2025-07-08 22:00:00,AI tools,google_trends,43
2025-07-08 22:00:00,machine learning,google_trends,50
2025-07-08 22:00:00,GPT-4,google_trends,5
2025-07-08 23:00:00,AI tools,google_trends,36
2025-07-08 23:00:00,machine learning,google_trends,50
2025-07-08 23:00:00,GPT-4,google_trends,4
2025-07-09 00:00:00,AI tools,google_trends,41
2025-07-09 00:00:00,machine learning,google_trends,51
2025-07-09 00:00:00,GPT-4,google_trends,5
2025-07-09 01:00:00,AI tools,google_trends,41
2025-07-09 01:00:00,machine learning,google_trends,54
2025-07-09 01:00:00,GPT-4,google_trends,6
2025-07-09 02:00:00,AI tools,google_trends,42
2025-07-09 02:00:00,machine learning,google_trends,59
2025-07-09 02:00:00,GPT-4,google_trends,6
2025-07-09 03:00:00,AI tools,google_trends,44
2025-07-09 03:00:00,machine learning,google_trends,66
2025-07-09 03:00:00,GPT-4,google_trends,6
2025-07-09 04:00:00,AI tools,google_trends,49
2025-07-09 04:00:00,machine learning,google_trends,77
2025-07-09 04:00:00,GPT-4,google_trends,6
2025-07-09 05:00:00,AI tools,google_trends,66
2025-07-09 05:00:00,machine learning,google_trends,82
2025-07-09 05:00:00,GPT-4,google_trends,7
2025-07-09 06:00:00,AI tools,google_trends,60
2025-07-09 06:00:00,machine learning,google_trends,83
2025-07-09 06:00:00,GPT-4,google_trends,8
2025-07-09 07:00:00,AI tools,google_trends,66
2025-07-09 07:00:00,machine learning,google_trends,78
2025-07-09 07:00:00,GPT-4,google_trends,9
2025-07-09 08:00:00,AI tools,google_trends,56
2025-07-09 08:00:00,machine learning,google_trends,78
2025-07-09 08:00:00,GPT-4,google_trends,9
2025-07-09 09:00:00,AI tools,google_trends,58
2025-07-09 09:00:00,machine learning,google_trends,77
2025-07-09 09:00:00,GPT-4,google_trends,7
2025-07-09 10:00:00,AI tools,google_trends,49
2025-07-09 10:00:00,machine learning,google_trends,67
2025-07-09 10:00:00,GPT-4,google_trends,7
2025-07-09 11:00:00,AI tools,google_trends,44
2025-07-09 11:00:00,machine learning,google_trends,63
2025-07-09 11:00:00,GPT-4,google_trends,6
2025-07-09 12:00:00,AI tools,google_trends,45
2025-07-09 12:00:00,machine learning,google_trends,61
2025-07-09 12:00:00,GPT-4,google_trends,6
2025-07-09 13:00:00,AI tools,google_trends,43
2025-07-09 13:00:00,machine learning,google_trends,65
2025-07-09 13:00:00,GPT-4,google_trends,6
2025-07-09 14:00:00,AI tools,google_trends,50
2025-07-09 14:00:00,machine learning,google_trends,61
2025-07-09 14:00:00,GPT-4,google_trends,6
2025-07-09 15:00:00,AI tools,google_trends,40
2025-07-09 15:00:00,machine learning,google_trends,59
2025-07-09 15:00:00,GPT-4,google_trends,6
2025-07-09 16:00:00,AI tools,google_trends,43
2025-07-09 16:00:00,machine learning,google_trends,61
2025-07-09 16:00:00,GPT-4,google_trends,6
2025-07-09 17:00:00,AI tools,google_trends,41
2025-07-09 17:00:00,machine learning,google_trends,56
2025-07-09 17:00:00,GPT-4,google_trends,6
2025-07-09 18:00:00,AI tools,google_trends,40
2025-07-09 18:00:00,machine learning,google_trends,59
2025-07-09 18:00:00,GPT-4,google_trends,5
2025-07-09 19:00:00,AI tools,google_trends,41
2025-07-09 19:00:00,machine learning,google_trends,49
2025-07-09 19:00:00,GPT-4,google_trends,4
2025-07-09 20:00:00,AI tools,google_trends,36
2025-07-09 20:00:00,machine learning,google_trends,46
2025-07-09 20:00:00,GPT-4,google_trends,5
2025-07-09 21:00:00,AI tools,google_trends,38
2025-07-09 21:00:00,machine learning,google_trends,46
2025-07-09 21:00:00,GPT-4,google_trends,5
2025-07-09 22:00:00,AI tools,google_trends,38
2025-07-09 22:00:00,machine learning,google_trends,47
2025-07-09 22:00:00,GPT-4,google_trends,4
2025-07-09 23:00:00,AI tools,google_trends,31
2025-07-09 23:00:00,machine learning,google_trends,41
2025-07-09 23:00:00,GPT-4,google_trends,5
2025-07-10 00:00:00,AI tools,google_trends,33
2025-07-10 00:00:00,machine learning,google_trends,46
2025-07-10 00:00:00,GPT-4,google_trends,4
2025-07-10 01:00:00,AI tools,google_trends,37
2025-07-10 01:00:00,machine learning,google_trends,53
2025-07-10 01:00:00,GPT-4,google_trends,5
2025-07-10 02:00:00,AI tools,google_trends,36
2025-07-10 02:00:00,machine learning,google_trends,56
2025-07-10 02:00:00,GPT-4,google_trends,7
2025-07-10 03:00:00,AI tools,google_trends,43
2025-07-10 03:00:00,machine learning,google_trends,65
2025-07-10 03:00:00,GPT-4,google_trends,6
2025-07-10 04:00:00,AI tools,google_trends,46
2025-07-10 04:00:00,machine learning,google_trends,76
2025-07-10 04:00:00,GPT-4,google_trends,7
2025-07-10 05:00:00,AI tools,google_trends,63
2025-07-10 05:00:00,machine learning,google_trends,78
2025-07-10 05:00:00,GPT-4,google_trends,7
2025-07-10 06:00:00,AI tools,google_trends,64
2025-07-10 06:00:00,machine learning,google_trends,81
2025-07-10 06:00:00,GPT-4,google_trends,6
2025-07-10 07:00:00,AI tools,google_trends,58
2025-07-10 07:00:00,machine learning,google_trends,79
2025-07-10 07:00:00,GPT-4,google_trends,10
2025-07-10 08:00:00,AI tools,google_trends,54
2025-07-10 08:00:00,machine learning,google_trends,75
2025-07-10 08:00:00,GPT-4,google_trends,8
2025-07-10 09:00:00,AI tools,google_trends,51
2025-07-10 09:00:00,machine learning,google_trends,77
2025-07-10 09:00:00,GPT-4,google_trends,7
2025-07-10 10:00:00,AI tools,google_trends,50
2025-07-10 10:00:00,machine learning,google_trends,66
2025-07-10 10:00:00,GPT-4,google_trends,6
2025-07-10 11:00:00,AI tools,google_trends,41
2025-07-10 11:00:00,machine learning,google_trends,56
2025-07-10 11:00:00,GPT-4,google_trends,7
2025-07-10 12:00:00,AI tools,google_trends,40
2025-07-10 12:00:00,machine learning,google_trends,56
2025-07-10 12:00:00,GPT-4,google_trends,6
2025-07-10 13:00:00,AI tools,google_trends,37
2025-07-10 13:00:00,machine learning,google_trends,57
2025-07-10 13:00:00,GPT-4,google_trends,7
2025-07-10 14:00:00,AI tools,google_trends,41
2025-07-10 14:00:00,machine learning,google_trends,62
2025-07-10 14:00:00,GPT-4,google_trends,7
2025-07-10 15:00:00,AI tools,google_trends,42
2025-07-10 15:00:00,machine learning,google_trends,60
2025-07-10 15:00:00,GPT-4,google_trends,6
2025-07-10 16:00:00,AI tools,google_trends,42
2025-07-10 16:00:00,machine learning,google_trends,61
2025-07-10 16:00:00,GPT-4,google_trends,6
2025-07-10 17:00:00,AI tools,google_trends,44
2025-07-10 17:00:00,machine learning,google_trends,61
2025-07-10 17:00:00,GPT-4,google_trends,5
2025-07-10 18:00:00,AI tools,google_trends,42
2025-07-10 18:00:00,machine learning,google_trends,59
2025-07-10 18:00:00,GPT-4,google_trends,5
2025-07-10 19:00:00,AI tools,google_trends,32
2025-07-10 19:00:00,machine learning,google_trends,47
2025-07-10 19:00:00,GPT-4,google_trends,4
2025-07-10 20:00:00,AI tools,google_trends,31
2025-07-10 20:00:00,machine learning,google_trends,47
2025-07-10 20:00:00,GPT-4,google_trends,5
2025-07-10 21:00:00,AI tools,google_trends,32
2025-07-10 21:00:00,machine learning,google_trends,47
2025-07-10 21:00:00,GPT-4,google_trends,5
2025-07-10 22:00:00,AI tools,google_trends,36
2025-07-10 22:00:00,machine learning,google_trends,41
2025-07-10 22:00:00,GPT-4,google_trends,5
2025-07-10 23:00:00,AI tools,google_trends,32
2025-07-10 23:00:00,machine learning,google_trends,44
2025-07-10 23:00:00,GPT-4,google_trends,4
2025-07-11 00:00:00,AI tools,google_trends,31
2025-07-11 00:00:00,machine learning,google_trends,47
2025-07-11 00:00:00,GPT-4,google_trends,5
2025-07-11 01:00:00,AI tools,google_trends,34
2025-07-11 01:00:00,machine learning,google_trends,50
2025-07-11 01:00:00,GPT-4,google_trends,5
2025-07-11 02:00:00,AI tools,google_trends,41
2025-07-11 02:00:00,machine learning,google_trends,56
2025-07-11 02:00:00,GPT-4,google_trends,6
2025-07-11 03:00:00,AI tools,google_trends,43
2025-07-11 03:00:00,machine learning,google_trends,60
2025-07-11 03:00:00,GPT-4,google_trends,7
2025-07-11 04:00:00,AI tools,google_trends,54
2025-07-11 04:00:00,machine learning,google_trends,75
2025-07-11 04:00:00,GPT-4,google_trends,8
2025-07-11 05:00:00,AI tools,google_trends,64
2025-07-11 05:00:00,machine learning,google_trends,76
2025-07-11 05:00:00,GPT-4,google_trends,7
2025-07-11 06:00:00,AI tools,google_trends,61
2025-07-11 06:00:00,machine learning,google_trends,80
2025-07-11 06:00:00,GPT-4,google_trends,9
2025-07-11 07:00:00,AI tools,google_trends,52
2025-07-11 07:00:00,machine learning,google_trends,73
2025-07-11 07:00:00,GPT-4,google_trends,9
2025-07-11 08:00:00,AI tools,google_trends,51
2025-07-11 08:00:00,machine learning,google_trends,73
2025-07-11 08:00:00,GPT-4,google_trends,10
2025-07-11 09:00:00,AI tools,google_trends,51
2025-07-11 09:00:00,machine learning,google_trends,74
2025-07-11 09:00:00,GPT-4,google_trends,8
2025-07-11 10:00:00,AI tools,google_trends,45
2025-07-11 10:00:00,machine learning,google_trends,63
2025-07-11 10:00:00,GPT-4,google_trends,7
2025-07-11 11:00:00,AI tools,google_trends,41
2025-07-11 11:00:00,machine learning,google_trends,54
2025-07-11 11:00:00,GPT-4,google_trends,7
2025-07-11 12:00:00,AI tools,google_trends,40
2025-07-11 12:00:00,machine learning,google_trends,51
2025-07-11 12:00:00,GPT-4,google_trends,6
2025-07-11 13:00:00,AI tools,google_trends,35
2025-07-11 13:00:00,machine learning,google_trends,54
2025-07-11 13:00:00,GPT-4,google_trends,7
2025-07-11 14:00:00,AI tools,google_trends,39
2025-07-11 14:00:00,machine learning,google_trends,59
2025-07-11 14:00:00,GPT-4,google_trends,7
2025-07-11 15:00:00,AI tools,google_trends,40
2025-07-11 15:00:00,machine learning,google_trends,67
2025-07-11 15:00:00,GPT-4,google_trends,6
2025-07-11 16:00:00,AI tools,google_trends,32
2025-07-11 16:00:00,machine learning,google_trends,88
2025-07-11 16:00:00,GPT-4,google_trends,5
2025-07-11 17:00:00,AI tools,google_trends,35
2025-07-11 17:00:00,machine learning,google_trends,85
2025-07-11 17:00:00,GPT-4,google_trends,5
2025-07-11 18:00:00,AI tools,google_trends,56
2025-07-11 18:00:00,machine learning,google_trends,100
2025-07-11 18:00:00,GPT-4,google_trends,5
2025-07-11 19:00:00,AI tools,google_trends,39
2025-07-11 19:00:00,machine learning,google_trends,49
2025-07-11 19:00:00,GPT-4,google_trends,5
2025-07-11 20:00:00,AI tools,google_trends,33
2025-07-11 20:00:00,machine learning,google_trends,48
2025-07-11 20:00:00,GPT-4,google_trends,5
2025-07-11 21:00:00,AI tools,google_trends,30
2025-07-11 21:00:00,machine learning,google_trends,42
2025-07-11 21:00:00,GPT-4,google_trends,5
2025-07-11 22:00:00,AI tools,google_trends,35
2025-07-11 22:00:00,machine learning,google_trends,37
2025-07-11 22:00:00,GPT-4,google_trends,4
2025-07-11 23:00:00,AI tools,google_trends,27
2025-07-11 23:00:00,machine learning,google_trends,37
2025-07-11 23:00:00,GPT-4,google_trends,4
2025-07-12 00:00:00,AI tools,google_trends,24
2025-07-12 00:00:00,machine learning,google_trends,39
2025-07-12 00:00:00,GPT-4,google_trends,4
2025-07-12 01:00:00,AI tools,google_trends,25
2025-07-12 01:00:00,machine learning,google_trends,44
2025-07-12 01:00:00,GPT-4,google_trends,4
2025-07-12 02:00:00,AI tools,google_trends,32
2025-07-12 02:00:00,machine learning,google_trends,50
2025-07-12 02:00:00,GPT-4,google_trends,4
2025-07-12 03:00:00,AI tools,google_trends,36
2025-07-12 03:00:00,machine learning,google_trends,52
2025-07-12 03:00:00,GPT-4,google_trends,4
2025-07-12 04:00:00,AI tools,google_trends,39
2025-07-12 04:00:00,machine learning,google_trends,60
2025-07-12 04:00:00,GPT-4,google_trends,4
2025-07-12 05:00:00,AI tools,google_trends,45
2025-07-12 05:00:00,machine learning,google_trends,61
2025-07-12 05:00:00,GPT-4,google_trends,5
2025-07-12 06:00:00,AI tools,google_trends,45
2025-07-12 06:00:00,machine learning,google_trends,58
2025-07-12 06:00:00,GPT-4,google_trends,5
2025-07-12 07:00:00,AI tools,google_trends,45
2025-07-12 07:00:00,machine learning,google_trends,56
2025-07-12 07:00:00,GPT-4,google_trends,6
2025-07-12 08:00:00,AI tools,google_trends,43
2025-07-12 08:00:00,machine learning,google_trends,53
2025-07-12 08:00:00,GPT-4,google_trends,7
2025-07-12 09:00:00,AI tools,google_trends,55
2025-07-12 09:00:00,machine learning,google_trends,61
2025-07-12 09:00:00,GPT-4,google_trends,6
2025-07-12 10:00:00,AI tools,google_trends,38
2025-07-12 10:00:00,machine learning,google_trends,52
2025-07-12 10:00:00,GPT-4,google_trends,6
2025-07-12 11:00:00,AI tools,google_trends,40
2025-07-12 11:00:00,machine learning,google_trends,49
2025-07-12 11:00:00,GPT-4,google_trends,6
2025-07-12 12:00:00,AI tools,google_trends,37
2025-07-12 12:00:00,machine learning,google_trends,50
2025-07-12 12:00:00,GPT-4,google_trends,5
2025-07-12 13:00:00,AI tools,google_trends,40
2025-07-12 13:00:00,machine learning,google_trends,54
2025-07-12 13:00:00,GPT-4,google_trends,6
2025-07-12 14:00:00,AI tools,google_trends,32
2025-07-12 14:00:00,machine learning,google_trends,54
2025-07-12 14:00:00,GPT-4,google_trends,6
2025-07-12 15:00:00,AI tools,google_trends,39
2025-07-12 15:00:00,machine learning,google_trends,57
2025-07-12 15:00:00,GPT-4,google_trends,5
2025-07-12 16:00:00,AI tools,google_trends,41
2025-07-12 16:00:00,machine learning,google_trends,64
2025-07-12 16:00:00,GPT-4,google_trends,5
2025-07-12 17:00:00,AI tools,google_trends,41
2025-07-12 17:00:00,machine learning,google_trends,60
2025-07-12 17:00:00,GPT-4,google_trends,5
2025-07-12 18:00:00,AI tools,google_trends,33
2025-07-12 18:00:00,machine learning,google_trends,57
2025-07-12 18:00:00,GPT-4,google_trends,5
2025-07-12 19:00:00,AI tools,google_trends,28
2025-07-12 19:00:00,machine learning,google_trends,54
2025-07-12 19:00:00,GPT-4,google_trends,4
2025-07-12 20:00:00,AI tools,google_trends,26
2025-07-12 20:00:00,machine learning,google_trends,84
2025-07-12 20:00:00,GPT-4,google_trends,5
2025-07-12 21:00:00,AI tools,google_trends,22
2025-07-12 21:00:00,machine learning,google_trends,48
2025-07-12 21:00:00,GPT-4,google_trends,4
2025-07-12 22:00:00,AI tools,google_trends,33
2025-07-12 22:00:00,machine learning,google_trends,37
2025-07-12 22:00:00,GPT-4,google_trends,4
2025-07-12 23:00:00,AI tools,google_trends,32
2025-07-12 23:00:00,machine learning,google_trends,39
2025-07-12 23:00:00,GPT-4,google_trends,4
2025-07-13 00:00:00,AI tools,google_trends,28
2025-07-13 00:00:00,machine learning,google_trends,40
2025-07-13 00:00:00,GPT-4,google_trends,4
2025-07-13 01:00:00,AI tools,google_trends,24
2025-07-13 01:00:00,machine learning,google_trends,35
2025-07-13 01:00:00,GPT-4,google_trends,4
2025-07-13 02:00:00,AI tools,google_trends,36
2025-07-13 02:00:00,machine learning,google_trends,42
2025-07-13 02:00:00,GPT-4,google_trends,5
2025-07-13 03:00:00,AI tools,google_trends,34
2025-07-13 03:00:00,machine learning,google_trends,45
2025-07-13 03:00:00,GPT-4,google_trends,5
2025-07-13 04:00:00,AI tools,google_trends,37
2025-07-13 04:00:00,machine learning,google_trends,51
2025-07-13 04:00:00,GPT-4,google_trends,4
2025-07-13 05:00:00,AI tools,google_trends,52
2025-07-13 05:00:00,machine learning,google_trends,61
2025-07-13 05:00:00,GPT-4,google_trends,5
2025-07-13 06:00:00,AI tools,google_trends,47
2025-07-13 06:00:00,machine learning,google_trends,59
2025-07-13 06:00:00,GPT-4,google_trends,5
2025-07-13 07:00:00,AI tools,google_trends,48
2025-07-13 07:00:00,machine learning,google_trends,52
2025-07-13 07:00:00,GPT-4,google_trends,7
2025-07-13 08:00:00,AI tools,google_trends,41
2025-07-13 08:00:00,machine learning,google_trends,49
2025-07-13 08:00:00,GPT-4,google_trends,7
2025-07-13 09:00:00,AI tools,google_trends,40
2025-07-13 09:00:00,machine learning,google_trends,49
2025-07-13 09:00:00,GPT-4,google_trends,7
2025-07-13 10:00:00,AI tools,google_trends,37
2025-07-13 10:00:00,machine learning,google_trends,47
2025-07-13 10:00:00,GPT-4,google_trends,6
2025-07-13 11:00:00,AI tools,google_trends,31
2025-07-13 11:00:00,machine learning,google_trends,45
2025-07-13 11:00:00,GPT-4,google_trends,6
2025-07-13 12:00:00,AI tools,google_trends,30
2025-07-13 12:00:00,machine learning,google_trends,42
2025-07-13 12:00:00,GPT-4,google_trends,5
2025-07-13 13:00:00,AI tools,google_trends,35
2025-07-13 13:00:00,machine learning,google_trends,46
2025-07-13 13:00:00,GPT-4,google_trends,6
2025-07-13 14:00:00,AI tools,google_trends,30
2025-07-13 14:00:00,machine learning,google_trends,47
2025-07-13 14:00:00,GPT-4,google_trends,5
2025-07-13 15:00:00,AI tools,google_trends,34
2025-07-13 15:00:00,machine learning,google_trends,45
2025-07-13 15:00:00,GPT-4,google_trends,6
2025-07-13 16:00:00,AI tools,google_trends,36
2025-07-13 16:00:00,machine learning,google_trends,45
2025-07-13 16:00:00,GPT-4,google_trends,5
2025-07-13 17:00:00,AI tools,google_trends,31
2025-07-13 17:00:00,machine learning,google_trends,45
2025-07-13 17:00:00,GPT-4,google_trends,5
2025-07-13 18:00:00,AI tools,google_trends,31
2025-07-13 18:00:00,machine learning,google_trends,42
2025-07-13 18:00:00,GPT-4,google_trends,5
2025-07-13 19:00:00,AI tools,google_trends,25
2025-07-13 19:00:00,machine learning,google_trends,36
2025-07-13 19:00:00,GPT-4,google_trends,4
2025-07-13 20:00:00,AI tools,google_trends,23
2025-07-13 20:00:00,machine learning,google_trends,34
2025-07-13 20:00:00,GPT-4,google_trends,4
2025-07-13 21:00:00,AI tools,google_trends,27
2025-07-13 21:00:00,machine learning,google_trends,35
2025-07-13 21:00:00,GPT-4,google_trends,4
2025-07-13 22:00:00,AI tools,google_trends,30
2025-07-13 22:00:00,machine learning,google_trends,33
2025-07-13 22:00:00,GPT-4,google_trends,5
2025-07-13 23:00:00,AI tools,google_trends,28
2025-07-13 23:00:00,machine learning,google_trends,38
2025-07-13 23:00:00,GPT-4,google_trends,4
2025-07-14 00:00:00,AI tools,google_trends,28
2025-07-14 00:00:00,machine learning,google_trends,45
2025-07-14 00:00:00,GPT-4,google_trends,4
2025-07-14 01:00:00,AI tools,google_trends,29
2025-07-14 01:00:00,machine learning,google_trends,47
2025-07-14 01:00:00,GPT-4,google_trends,5
2025-07-14 02:00:00,AI tools,google_trends,35
2025-07-14 02:00:00,machine learning,google_trends,53
2025-07-14 02:00:00,GPT-4,google_trends,6
2025-07-14 03:00:00,AI tools,google_trends,42
2025-07-14 03:00:00,machine learning,google_trends,64
2025-07-14 03:00:00,GPT-4,google_trends,6
2025-07-14 04:00:00,AI tools,google_trends,41
2025-07-14 04:00:00,machine learning,google_trends,80
2025-07-14 04:00:00,GPT-4,google_trends,7
2025-07-14 05:00:00,AI tools,google_trends,65
2025-07-14 05:00:00,machine learning,google_trends,80
2025-07-14 05:00:00,GPT-4,google_trends,5
2025-07-14 06:00:00,AI tools,google_trends,57
2025-07-14 06:00:00,machine learning,google_trends,83
2025-07-14 06:00:00,GPT-4,google_trends,7
2025-07-14 07:00:00,AI tools,google_trends,54
2025-07-14 07:00:00,machine learning,google_trends,80
2025-07-14 07:00:00,GPT-4,google_trends,7
2025-07-14 08:00:00,AI tools,google_trends,63
2025-07-14 08:00:00,machine learning,google_trends,76
2025-07-14 08:00:00,GPT-4,google_trends,8
